"covariateId","covariateName","analysisId","conceptId","valueAsConceptId","collisions","covariateValue"
3003,"age group:  15 -  19",3,0,NA,NA,-3.8001396496363
4003,"age group:  20 -  24",3,0,NA,NA,-3.48968428449396
5003,"age group:  25 -  29",3,0,NA,NA,-2.89773735885894
6003,"age group:  30 -  34",3,0,NA,NA,-2.22419573233183
7003,"age group:  35 -  39",3,0,NA,NA,-2.03174955224182
8003,"age group:  40 -  44",3,0,NA,NA,-1.55261302142787
9003,"age group:  45 -  49",3,0,NA,NA,-1.33624728775662
18003,"age group:  90 -  94",3,0,NA,NA,1.02269207831426
10003,"age group:  50 -  54",3,0,NA,NA,-0.988663613751246
11003,"age group:  55 -  59",3,0,NA,NA,-0.821695665786769
12003,"age group:  60 -  64",3,0,NA,NA,-0.523984088770306
8507001,"gender = MALE",1,8507,NA,NA,0.486370691161818
1701699,"Cohort_covariate during day -9999 through -1 days relative to index: history of diabetes ",699,-1,NA,NA,0.456616525247892
16003,"age group:  80 -  84",3,0,NA,NA,0.372904536068168
2001699,"Cohort_covariate during day -9999 through -1 days relative to index: history of hypertension ",699,-1,NA,NA,0.369528374906788
1601699,"Cohort_covariate during day -9999 through -1 days relative to index: history of COPD ",699,-1,NA,NA,0.274675291314042
2101699,"Cohort_covariate during day -9999 through -1 days relative to index: history of kidney disease ",699,-1,NA,NA,0.263786018027719
15003,"age group:  75 -  79",3,0,NA,NA,0.205742944353588
17003,"age group:  85 -  89",3,0,NA,NA,0.168382329055212
13003,"age group:  65 -  69",3,0,NA,NA,-0.158108533822067
1901699,"Cohort_covariate during day -9999 through -1 days relative to index: history of hyperlipidemia ",699,-1,NA,NA,0.0278074532854452
1501699,"Cohort_covariate during day -9999 through -1 days relative to index: history of cancer ",699,-1,NA,NA,-0.0163784692080363
1801699,"Cohort_covariate during day -9999 through -1 days relative to index: history of heart disease ",699,-1,NA,NA,0.0126037243108193
