"covariateId","covariateName","analysisId","conceptId","valueAsConceptId","collisions","covariateValue"
3003,"age group:  15 -  19",3,0,NA,NA,-3.53497778959769
4003,"age group:  20 -  24",3,0,NA,NA,-3.40045133766415
5003,"age group:  25 -  29",3,0,NA,NA,-2.83812531696682
6003,"age group:  30 -  34",3,0,NA,NA,-2.18777626006314
7003,"age group:  35 -  39",3,0,NA,NA,-2.00036848624251
8003,"age group:  40 -  44",3,0,NA,NA,-1.52872467712756
9003,"age group:  45 -  49",3,0,NA,NA,-1.31595165155584
18003,"age group:  90 -  94",3,0,NA,NA,1.02210039107872
10003,"age group:  50 -  54",3,0,NA,NA,-0.971942177980562
11003,"age group:  55 -  59",3,0,NA,NA,-0.80700850234853
12003,"age group:  60 -  64",3,0,NA,NA,-0.511128566503875
8507001,"gender = MALE",1,8507,NA,NA,0.483835157757542
1701699,"Cohort_covariate during day -9999 through -1 days relative to index: history of diabetes ",699,-1,NA,NA,0.456864493594106
16003,"age group:  80 -  84",3,0,NA,NA,0.378188365841363
2001699,"Cohort_covariate during day -9999 through -1 days relative to index: history of hypertension ",699,-1,NA,NA,0.374468728056276
1601699,"Cohort_covariate during day -9999 through -1 days relative to index: history of COPD ",699,-1,NA,NA,0.274781476669474
2101699,"Cohort_covariate during day -9999 through -1 days relative to index: history of kidney disease ",699,-1,NA,NA,0.264661658475735
15003,"age group:  75 -  79",3,0,NA,NA,0.211942146063516
17003,"age group:  85 -  89",3,0,NA,NA,0.173314711486913
13003,"age group:  65 -  69",3,0,NA,NA,-0.147081969008038
1901699,"Cohort_covariate during day -9999 through -1 days relative to index: history of hyperlipidemia ",699,-1,NA,NA,0.0316765600649056
1801699,"Cohort_covariate during day -9999 through -1 days relative to index: history of heart disease ",699,-1,NA,NA,0.0150883114532373
1501699,"Cohort_covariate during day -9999 through -1 days relative to index: history of cancer ",699,-1,NA,NA,-0.0127921139061805
