"covariateId","covariateName","analysisId","conceptId","valueAsConceptId","collisions","covariateValue"
4003,"age group:  20 -  24",3,0,NA,NA,-4.34310691225653
5003,"age group:  25 -  29",3,0,NA,NA,-4.30408594311434
6003,"age group:  30 -  34",3,0,NA,NA,-3.7578290913704
3003,"age group:  15 -  19",3,0,NA,NA,-3.70634987634641
18003,"age group:  90 -  94",3,0,NA,NA,3.37591426285855
7003,"age group:  35 -  39",3,0,NA,NA,-3.3106209208823
8003,"age group:  40 -  44",3,0,NA,NA,-3.14043261445142
9003,"age group:  45 -  49",3,0,NA,NA,-2.78262959065475
10003,"age group:  50 -  54",3,0,NA,NA,-2.24355669852455
11003,"age group:  55 -  59",3,0,NA,NA,-1.59067366011169
12003,"age group:  60 -  64",3,0,NA,NA,-0.932571125721009
16003,"age group:  80 -  84",3,0,NA,NA,0.849185681713989
17003,"age group:  85 -  89",3,0,NA,NA,0.780848883162037
8507001,"gender = MALE",1,8507,NA,NA,0.514315267490825
2001699,"Cohort_covariate during day -9999 through -1 days relative to index: history of hypertension ",699,-1,NA,NA,0.496111337849437
15003,"age group:  75 -  79",3,0,NA,NA,0.437183688300927
1701699,"Cohort_covariate during day -9999 through -1 days relative to index: history of diabetes ",699,-1,NA,NA,0.409779690097875
1601699,"Cohort_covariate during day -9999 through -1 days relative to index: history of COPD ",699,-1,NA,NA,0.319206218624937
13003,"age group:  65 -  69",3,0,NA,NA,-0.310469426382208
2101699,"Cohort_covariate during day -9999 through -1 days relative to index: history of kidney disease ",699,-1,NA,NA,0.306619837761292
1801699,"Cohort_covariate during day -9999 through -1 days relative to index: history of heart disease ",699,-1,NA,NA,0.235210752574832
1901699,"Cohort_covariate during day -9999 through -1 days relative to index: history of hyperlipidemia ",699,-1,NA,NA,-0.205287968019885
1501699,"Cohort_covariate during day -9999 through -1 days relative to index: history of cancer ",699,-1,NA,NA,-0.0852549365050699
