"covariateId","covariateName","analysisId","conceptId","valueAsConceptId","collisions","covariateValue"
4003,"age group:  20 -  24",3,0,NA,NA,-3.31043169512901
3003,"age group:  15 -  19",3,0,NA,NA,-3.0447675774038
5003,"age group:  25 -  29",3,0,NA,NA,-2.75629351376145
6003,"age group:  30 -  34",3,0,NA,NA,-2.14686316223829
7003,"age group:  35 -  39",3,0,NA,NA,-1.99969547774339
8003,"age group:  40 -  44",3,0,NA,NA,-1.62739742497181
18003,"age group:  90 -  94",3,0,NA,NA,1.52957029842316
9003,"age group:  45 -  49",3,0,NA,NA,-1.51290251358595
10003,"age group:  50 -  54",3,0,NA,NA,-1.1092687052733
11003,"age group:  55 -  59",3,0,NA,NA,-0.879546359393748
16003,"age group:  80 -  84",3,0,NA,NA,0.57420474664611
12003,"age group:  60 -  64",3,0,NA,NA,-0.564037498590865
37311061210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: COVID-19",210,37311061,NA,NA,-0.546859992019134
8507001,"gender = MALE",1,8507,NA,NA,0.519745621781721
17003,"age group:  85 -  89",3,0,NA,NA,0.50833230910094
4186405210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Neoplasm of bone marrow",210,4186405,NA,NA,0.384108516599334
1734104412,"drug_era group (DrugGroupEraShortTerm) during day -30 through -1 days relative to index: azithromycin",412,1734104,NA,NA,0.354587390470777
439676210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Coronavirus infection",210,439676,NA,NA,-0.332354051963516
15003,"age group:  75 -  79",3,0,NA,NA,0.331830033813784
4100065210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Disease due to Coronaviridae",210,4100065,NA,NA,-0.311881700289676
434005210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Morbid obesity",210,434005,NA,NA,0.285741664567489
79908210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Muscle weakness",210,79908,NA,NA,-0.278883312896653
1525215410,"drug_era group (DrugGroupEraLongTerm) during day -365 through -1 days relative to index: pioglitazone",410,1525215,NA,NA,0.247732720723236
21603892410,"drug_era group (DrugGroupEraLongTerm) during day -365 through -1 days relative to index: Selective immunosuppressants",410,21603892,NA,NA,0.233949242503096
1551099412,"drug_era group (DrugGroupEraShortTerm) during day -30 through -1 days relative to index: prednisone",412,1551099,NA,NA,0.227651541403178
4209423210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Nicotine dependence",210,4209423,NA,NA,-0.216896091949826
36713915210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Somatic dysfunction of abdominal region",210,36713915,NA,NA,-0.216651088486266
4290837212,"condition_era group (ConditionGroupEraShortTerm) during day -30 through -1 days relative to index: Melanocytic neoplasm",212,4290837,NA,NA,-0.20445273608206
4169905212,"condition_era group (ConditionGroupEraShortTerm) during day -30 through -1 days relative to index: Foot pain",212,4169905,NA,NA,0.203633800854345
192359212,"condition_era group (ConditionGroupEraShortTerm) during day -30 through -1 days relative to index: Renal failure syndrome",212,192359,NA,NA,0.202882108302257
21604444410,"drug_era group (DrugGroupEraLongTerm) during day -365 through -1 days relative to index: ANTICHOLINERGIC AGENTS",410,21604444,NA,NA,0.202404953861611
80502210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Osteoporosis",210,80502,NA,NA,-0.201858568741262
319826210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Secondary hypertension",210,319826,NA,NA,0.201740057054818
21602558410,"drug_era group (DrugGroupEraLongTerm) during day -365 through -1 days relative to index: ANDROGENS AND FEMALE SEX HORMONES IN COMBINATION",410,21602558,NA,NA,-0.201603247972162
21602728412,"drug_era group (DrugGroupEraShortTerm) during day -30 through -1 days relative to index: Glucocorticoids",412,21602728,NA,NA,0.188918931859815
4182210212,"condition_era group (ConditionGroupEraShortTerm) during day -30 through -1 days relative to index: Dementia",212,4182210,NA,NA,-0.187670986632034
4059290210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Steatosis of liver",210,4059290,NA,NA,0.18740895645428
4047791210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Abnormal body temperature",210,4047791,NA,NA,-0.18618506016843
320128210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Essential hypertension",210,320128,NA,NA,0.186006532898238
21600382412,"drug_era group (DrugGroupEraShortTerm) during day -30 through -1 days relative to index: ANTIADRENERGIC AGENTS, CENTRALLY ACTING",412,21600382,NA,NA,0.185654838187464
939976410,"drug_era group (DrugGroupEraLongTerm) during day -365 through -1 days relative to index: sodium sulfate",410,939976,NA,NA,-0.183785906280555
