"covariateId","covariateName","analysisId","conceptId","valueAsConceptId","collisions","covariateValue"
4003,"age group:  20 -  24",3,0,NA,NA,-2.86109513029279
5003,"age group:  25 -  29",3,0,NA,NA,-2.41281702039867
6003,"age group:  30 -  34",3,0,NA,NA,-2.02371937937375
3003,"age group:  15 -  19",3,0,NA,NA,-1.70471032901374
7003,"age group:  35 -  39",3,0,NA,NA,-1.68110965441094
18003,"age group:  90 -  94",3,0,NA,NA,1.3339114987647
8003,"age group:  40 -  44",3,0,NA,NA,-1.21264755246376
9003,"age group:  45 -  49",3,0,NA,NA,-1.18659273555083
10003,"age group:  50 -  54",3,0,NA,NA,-0.803343458846267
11003,"age group:  55 -  59",3,0,NA,NA,-0.679515321253316
16003,"age group:  80 -  84",3,0,NA,NA,0.597001008769942
8507001,"gender = MALE",1,8507,NA,NA,0.51094687748788
80502212,"condition_era group (ConditionGroupEraShortTerm) during day -30 through -1 days relative to index: Osteoporosis",212,80502,NA,NA,-0.45272583379077
12003,"age group:  60 -  64",3,0,NA,NA,-0.424643723067683
15003,"age group:  75 -  79",3,0,NA,NA,0.422355617613215
4100065210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Disease due to Coronaviridae",210,4100065,NA,NA,-0.418477866813987
434005210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Morbid obesity",210,434005,NA,NA,0.351834784561487
1551099412,"drug_era group (DrugGroupEraShortTerm) during day -30 through -1 days relative to index: prednisone",412,1551099,NA,NA,0.330255463213352
17003,"age group:  85 -  89",3,0,NA,NA,0.323366296805457
21600749412,"drug_era group (DrugGroupEraShortTerm) during day -30 through -1 days relative to index: Sulfonylureas",412,21600749,NA,NA,0.297328577762508
4087647210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Rectal mass",210,4087647,NA,NA,-0.288588257353864
21600490412,"drug_era group (DrugGroupEraShortTerm) during day -30 through -1 days relative to index: ANTIEMETICS AND ANTINAUSEANTS",412,21600490,NA,NA,0.286635892598636
1567198410,"drug_era group (DrugGroupEraLongTerm) during day -365 through -1 days relative to index: insulin aspart, human",410,1567198,NA,NA,-0.280223269520395
201826210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Type 2 diabetes mellitus",210,201826,NA,NA,0.275505553228387
21602751412,"drug_era group (DrugGroupEraShortTerm) during day -30 through -1 days relative to index: THYROID THERAPY",412,21602751,NA,NA,-0.245415770504787
4006969212,"condition_era group (ConditionGroupEraShortTerm) during day -30 through -1 days relative to index: Acute respiratory disease",212,4006969,NA,NA,0.241304806563485
374028210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Age related macular degeneration",210,374028,NA,NA,-0.238219415750618
4290837210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Melanocytic neoplasm",210,4290837,NA,NA,-0.238188759434015
4170143212,"condition_era group (ConditionGroupEraShortTerm) during day -30 through -1 days relative to index: Respiratory tract infection",212,4170143,NA,NA,0.230630184983815
1501700410,"drug_era group (DrugGroupEraLongTerm) during day -365 through -1 days relative to index: levothyroxine",410,1501700,NA,NA,0.229753588833915
319041210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Orthostatic hypotension",210,319041,NA,NA,-0.229317196563418
4116778210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Lesion of lung",210,4116778,NA,NA,0.226048951886891
21600713410,"drug_era group (DrugGroupEraLongTerm) during day -365 through -1 days relative to index: INSULINS AND ANALOGUES",410,21600713,NA,NA,0.225490819325821
1734104412,"drug_era group (DrugGroupEraShortTerm) during day -30 through -1 days relative to index: azithromycin",412,1734104,NA,NA,0.224853993609618
436070212,"condition_era group (ConditionGroupEraShortTerm) during day -30 through -1 days relative to index: Vitamin D deficiency",212,436070,NA,NA,-0.220057843525647
21602728412,"drug_era group (DrugGroupEraShortTerm) during day -30 through -1 days relative to index: Glucocorticoids",412,21602728,NA,NA,0.217333638390698
21601108412,"drug_era group (DrugGroupEraShortTerm) during day -30 through -1 days relative to index: Iron in combination with folic acid",412,21601108,NA,NA,-0.209197733431616
21603126410,"drug_era group (DrugGroupEraLongTerm) during day -365 through -1 days relative to index: ANTIVIRALS FOR SYSTEMIC USE",410,21603126,NA,NA,-0.206585610734489
21602558410,"drug_era group (DrugGroupEraLongTerm) during day -365 through -1 days relative to index: ANDROGENS AND FEMALE SEX HORMONES IN COMBINATION",410,21602558,NA,NA,-0.206097083541507
4186405210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Neoplasm of bone marrow",210,4186405,NA,NA,0.202813631941218
312935210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Venous hypertension",210,312935,NA,NA,0.197963071885437
21604540412,"drug_era group (DrugGroupEraShortTerm) during day -30 through -1 days relative to index: Diazepines, oxazepines, thiazepines and oxepines",412,21604540,NA,NA,0.197064155281945
4280354212,"condition_era group (ConditionGroupEraShortTerm) during day -30 through -1 days relative to index: Nutritional anemia",212,4280354,NA,NA,0.195993540203721
135618210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Pruritic rash",210,135618,NA,NA,0.193612296473179
45768963210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Uncomplicated mild persistent asthma",210,45768963,NA,NA,0.191110049176666
443729210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Peripheral circulatory disorder due to type 2 diabetes mellitus",210,443729,NA,NA,-0.187873683288089
4110709210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Benign epithelial neoplasm of skin",210,4110709,NA,NA,-0.18697150710029
79908212,"condition_era group (ConditionGroupEraShortTerm) during day -30 through -1 days relative to index: Muscle weakness",212,79908,NA,NA,-0.183371241854896
21603126412,"drug_era group (DrugGroupEraShortTerm) during day -30 through -1 days relative to index: ANTIVIRALS FOR SYSTEMIC USE",412,21603126,NA,NA,0.18129364293211
1550023412,"drug_era group (DrugGroupEraShortTerm) during day -30 through -1 days relative to index: insulin lispro",412,1550023,NA,NA,-0.179386086386871
321882210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Generalized atherosclerosis",210,321882,NA,NA,-0.177443773698198
80494210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Arthropathy associated with another disorder",210,80494,NA,NA,-0.173939698213123
13003,"age group:  65 -  69",3,0,NA,NA,-0.172224730180069
4030518210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Renal impairment",210,4030518,NA,NA,0.166636377132147
197988210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Generalized abdominal pain",210,197988,NA,NA,0.165995752582845
314658212,"condition_era group (ConditionGroupEraShortTerm) during day -30 through -1 days relative to index: Cardiomegaly",212,314658,NA,NA,0.164930394380137
433736210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Obesity",210,433736,NA,NA,0.164380870431295
435796212,"condition_era group (ConditionGroupEraShortTerm) during day -30 through -1 days relative to index: Dehydration",212,435796,NA,NA,0.163678544089146
432895210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Cortical senile cataract",210,432895,NA,NA,-0.161312245857363
792777410,"drug_era group (DrugGroupEraLongTerm) during day -365 through -1 days relative to index: varicella zoster virus glycoprotein E",410,792777,NA,NA,-0.161089856539548
21601744410,"drug_era group (DrugGroupEraLongTerm) during day -365 through -1 days relative to index: CALCIUM CHANNEL BLOCKERS",410,21601744,NA,NA,0.160477203140319
4248728210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Snoring",210,4248728,NA,NA,-0.158355324665732
374009210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Organic mental disorder",210,374009,NA,NA,-0.158220520679131
1510813410,"drug_era group (DrugGroupEraLongTerm) during day -365 through -1 days relative to index: rosuvastatin",410,1510813,NA,NA,-0.155949749484021
4187369210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Somatic dysfunction",210,4187369,NA,NA,-0.155375784123492
378427210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Tear film insufficiency",210,378427,NA,NA,-0.154433394848756
21604709412,"drug_era group (DrugGroupEraShortTerm) during day -30 through -1 days relative to index: Selective serotonin reuptake inhibitors",412,21604709,NA,NA,-0.154074392559574
21604847410,"drug_era group (DrugGroupEraLongTerm) during day -365 through -1 days relative to index: ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",410,21604847,NA,NA,-0.153305622237893
734354412,"drug_era group (DrugGroupEraShortTerm) during day -30 through -1 days relative to index: pregabalin",412,734354,NA,NA,0.152714215292321
21604793412,"drug_era group (DrugGroupEraShortTerm) during day -30 through -1 days relative to index: Anticholinesterases",412,21604793,NA,NA,0.149923299430879
4028244212,"condition_era group (ConditionGroupEraShortTerm) during day -30 through -1 days relative to index: Chronic disease of cardiovascular system",212,4028244,NA,NA,-0.148587035747081
21603890412,"drug_era group (DrugGroupEraShortTerm) during day -30 through -1 days relative to index: IMMUNOSUPPRESSANTS",412,21603890,NA,NA,0.147767698476195
443612210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Chronic kidney disease stage 4",210,443612,NA,NA,0.147122200646971
443432212,"condition_era group (ConditionGroupEraShortTerm) during day -30 through -1 days relative to index: Impaired cognition",212,443432,NA,NA,-0.14624007257541
4016673210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Sprain of ankle and/or foot",210,4016673,NA,NA,0.144308218941967
433577210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Hammer toe",210,433577,NA,NA,0.14423495786209
435506210,"condition_era group (ConditionGroupEraLongTerm) during day -365 through -1 days relative to index: Benign neoplastic disease",210,435506,NA,NA,-0.143188770637488
