"covariateId","covariateName","analysisId","conceptId","valueAsConceptId","collisions","covariateValue"
3003,"age group:  15 -  19",3,0,NA,NA,-2.54455701186511
18003,"age group:  90 -  94",3,0,NA,NA,2.27520913842887
4003,"age group:  20 -  24",3,0,NA,NA,-2.04475091753435
5003,"age group:  25 -  29",3,0,NA,NA,-1.75467229955361
6003,"age group:  30 -  34",3,0,NA,NA,-1.51805775247605
7003,"age group:  35 -  39",3,0,NA,NA,-1.21266924169212
1601699,"Cohort_covariate during day -9999 through -1 days relative to index:  history of COPD  ",699,-1,NA,NA,1.03918074211022
8003,"age group:  40 -  44",3,0,NA,NA,-0.914901415353785
9003,"age group:  45 -  49",3,0,NA,NA,-0.66856208759833
17003,"age group:  85 -  89",3,0,NA,NA,0.611620870967128
10003,"age group:  50 -  54",3,0,NA,NA,-0.525004187947717
16003,"age group:  80 -  84",3,0,NA,NA,0.448930342711373
1701699,"Cohort_covariate during day -9999 through -1 days relative to index:  history of diabetes  ",699,-1,NA,NA,0.437404463453635
8507001,"gender = MALE",1,8507,NA,NA,0.3827978985832
1901699,"Cohort_covariate during day -9999 through -1 days relative to index:  history of hyperlipidemia  ",699,-1,NA,NA,-0.36908884674146
15003,"age group:  75 -  79",3,0,NA,NA,0.330657030165158
1801699,"Cohort_covariate during day -9999 through -1 days relative to index:  history of heart disease  ",699,-1,NA,NA,0.287228952047192
2101699,"Cohort_covariate during day -9999 through -1 days relative to index:  history of kidney disease  ",699,-1,NA,NA,0.258735967115717
2001699,"Cohort_covariate during day -9999 through -1 days relative to index:  history of hypertension  ",699,-1,NA,NA,0.204787636509874
11003,"age group:  55 -  59",3,0,NA,NA,-0.188049606992237
14003,"age group:  70 -  74",3,0,NA,NA,0.0880102334935096
12003,"age group:  60 -  64",3,0,NA,NA,-0.0488181685110209
1501699,"Cohort_covariate during day -9999 through -1 days relative to index:  history of cancer  ",699,-1,NA,NA,-0.0342448786505854
