"covariateId","covariateName","analysisId","conceptId","valueAsConceptId","collisions","covariateValue"
4003,"age group:  20 -  24",3,0,NA,NA,-4.25971483886167
5003,"age group:  25 -  29",3,0,NA,NA,-2.98353598896804
8003,"age group:  40 -  44",3,0,NA,NA,-2.1748122906022
6003,"age group:  30 -  34",3,0,NA,NA,-2.08156715040741
9003,"age group:  45 -  49",3,0,NA,NA,-1.69610006867599
3003,"age group:  15 -  19",3,0,NA,NA,-1.62605856885516
7003,"age group:  35 -  39",3,0,NA,NA,-1.51967325201014
10003,"age group:  50 -  54",3,0,NA,NA,-1.06395861415073
11003,"age group:  55 -  59",3,0,NA,NA,-0.911943159504877
12003,"age group:  60 -  64",3,0,NA,NA,-0.830711555759618
2001699,"Cohort_covariate during day -9999 through -1 days relative to index: history of hypertension ",699,-1,NA,NA,0.685343190728357
13003,"age group:  65 -  69",3,0,NA,NA,-0.395583307689578
1801699,"Cohort_covariate during day -9999 through -1 days relative to index: history of heart disease ",699,-1,NA,NA,0.291205125259136
16003,"age group:  80 -  84",3,0,NA,NA,0.258941304405238
8532001,"gender = FEMALE",1,8532,NA,NA,-0.22701222126507
17003,"age group:  85 -  89",3,0,NA,NA,-0.210713174900422
2101699,"Cohort_covariate during day -9999 through -1 days relative to index: history of kidney disease ",699,-1,NA,NA,0.132534679939709
18003,"age group:  90 -  94",3,0,NA,NA,0.0561875218355995
1901699,"Cohort_covariate during day -9999 through -1 days relative to index: history of hyperlipidemia ",699,-1,NA,NA,-0.0484443050662717
1501699,"Cohort_covariate during day -9999 through -1 days relative to index: history of cancer ",699,-1,NA,NA,0.0459112185023097
1701699,"Cohort_covariate during day -9999 through -1 days relative to index: history of diabetes ",699,-1,NA,NA,0.0318968996060795
1601699,"Cohort_covariate during day -9999 through -1 days relative to index: history of COPD ",699,-1,NA,NA,-0.0259203381909019
15003,"age group:  75 -  79",3,0,NA,NA,-0.00327363791341577
